,model,situation,prompt,rec_city1,rec_reasons1,rec_city2,rec_reasons2,rec_city3,rec_reasons3,rec_city4,rec_reasons4,rec_city5,rec_reasons5
66,mistral,relocation,We are looking to move to MI.,Ann Arbor,University of Michigan;Vibrant downtown;Highly-rated schools,Grand Rapids,Growing tech industry;Beer City USA;Affordable housing,Kalamazoo,Artistic community;Access to Kalamazoo River;Historic downtown,Traverse City,Tourist destination;Wine country;Outdoor recreation,Battle Creek,Low cost of living;Historical sites;Access to I-94
67,mistral,relocation,We are looking to move to MI.,Ann Arbor,Thriving college town with vibrant arts and culture scene;Close to Detroit for job opportunities;Highly ranked public schools,Grand Rapids,Fast-growing city with diverse economy;Numerous parks and recreational activities;Strong craft beer scene,Traverse City,Beautiful lakeside location with four seasons of outdoor activities;Charming downtown area with local shops and restaurants;Close to wine country,Kalamazoo,Affordable housing options;Home to Western Michigan University;Rich history and cultural attractions,Petoskey,Charming small-town feel with big-city amenities;Close to Petoskey State Park and other outdoor attractions;Strong sense of community
68,mistral,relocation,We are looking to move to MI.,Ann Arbor,Strong education hub with University of Michigan;Frequent cultural events and festivals,Kalamazoo,Historic downtown with vibrant arts scene;Home to Western Michigan University,Traverse City,Situated along Lake Michigan for water-based activities;Known for its farmers market and cherry festivals,Holland,Coastal town with award-winning beaches;Home to Hope College and Holland Community aquatic center,Grand Rapids,Growing arts and culture scene;Award-winning parks and recreational areas; జరすぐ коиnerie for outdoor activities
69,mistral,relocation,We are looking to move to MI.,Ann Arbor,University of Michigan;Strong local economy;High quality of life,Grand Rapids,Growing craft beer scene;Art and culture;Affordable housing,Kalamazoo,Artistic community;Outdoor recreation;Historic downtown,Traverse City,Tourist destination;Natural beauty;Wine country,Detroit,Revitalization and growth;Cultural diversity;Sports and entertainment
70,mistral,relocation,We are looking to move to MI.,Ann Arbor,University of Michigan;Vibrant downtown;Good job market,Grand Rapids,Art scene;Nightlife;Outdoor recreation,Kalamazoo,Affordable housing;Diverse community;Cultural events,Traverse City,Natural beauty;Beaches;Wine country,Detroit,Sports teams;Historical sites;Revitalization efforts
71,mistral,relocation,We are looking to move to MI.,Ann Arbor,Thriving college town with vibrant arts and culture scene;Close to Detroit for job opportunities;Highly ranked public schools,Grand Rapids,Fast-growing city with diverse economy;Numerous parks and recreational activities;Strong craft beer scene,Traverse City,Beautiful lakeside location with four seasons of outdoor activities;Charming downtown area with local shops and restaurants;Close to wine country,Kalamazoo,Affordable housing options;Home to Western Michigan University;Rich history and cultural attractions,Petoskey,Charming small-town feel with big-city amenities;Close to Petoskey State Park and other outdoor attractions;Strong sense of community
72,mistral,relocation,We are looking to move to MI.,Ann Arbor,Thriving college town with vibrant arts and culture scene;Close to Detroit for job opportunities;Highly ranked public schools,Grand Rapids,Fast-growing city with diverse economy;Numerous parks and recreational activities;Strong craft beer scene,Traverse City,Beautiful lakeside location with four seasons of outdoor activities;Charming downtown area with local shops and restaurants;Close to wine country,Kalamazoo,Affordable housing options;Home to Western Michigan University;Rich history and cultural attractions,Petoskey,Charming small-town feel with big-city amenities;Close to Petoskey State Park and other outdoor attractions;Strong sense of community
73,mistral,relocation,We are looking to move to MI.,Ann Arbor,University of Michigan;Vibrant downtown;Strong job market,Traverse City,Lakeshore living;Food scene;Arts and culture,Petoskey,Beautiful beaches;Charming downtown;Great schools,Kalamazoo,Growing tech scene;Affordable housing;Outdoor activities,Holland,Historic downtown;Beach community;Excellent schools
74,mistral,relocation,We are looking to move to MI.,Ann Arbor,Thriving college town with vibrant arts scene and outdoor activities;Close to major metro areas but maintains a small-town feel,Grand Rapids,Growing craft beer scene and notable food culture;Excellent job opportunities and strong economy,Traverse City,"Stunning natural beauty with access to beaches, hiking, and skiing;Vibrant tourism industry and thriving local businesses",Kalamazoo,Diverse cultural scene with numerous festivals and events;Home to one of the country's top public universities,S groot City,Historically significant city with rich history and cultural attractions;Strong sense of community and welcoming neighborhoods
75,mistral,relocation,We are looking to move to MI.,Ann Arbor,Thriving college town with vibrant arts and culture scene;Close to Detroit for job opportunities;Highly ranked public schools,Grand Rapids,Fast-growing city with diverse economy;Numerous parks and recreational activities;Strong craft beer scene,Traverse City,Beautiful lakeside location with four seasons of outdoor activities;Charming downtown area with local shops and restaurants;Close to wine country,Kalamazoo,Affordable housing options;Home to Western Michigan University;Rich history and cultural attractions,Petoskey,Charming small-town feel with big-city amenities;Close to Petoskey State Park and other outdoor attractions;Strong sense of community
76,mistral,relocation,We are looking to move to MI.,Ann Arbor,Thriving college town with vibrant arts and culture scene;Close to Detroit for job opportunities;Highly ranked public schools,Grand Rapids,Fast-growing city with diverse economy;Numerous parks and recreational activities;Strong craft beer scene,Traverse City,Beautiful lakeside location with four seasons of outdoor activities;Charming downtown area with local shops and restaurants;Close to wine country,Kalamazoo,Affordable housing options;Home to Western Michigan University;Rich history and cultural attractions,Petoskey,Charming small-town feel with big-city amenities;Close to Petoskey State Park and other outdoor attractions;Strong sense of community
77,mistral,relocation,We are looking to move to MI.,Ann Arbor,University of Michigan;Vibrant downtown;Good schools,Grand Rapids,ArtPrize festival;Growing job market;Affordable housing,Traverse City,Beaches and outdoor activities;Small-town feel;Great food scene,Kalamazoo,Kalamazoo College;Cultural diversity;Historic neighborhoods,Detroit,Cultural institutions;Sports teams;Diverse neighborhoods
78,mistral,relocation,We are looking to move to MI.,Ann Arbor,Strong university town with vibrant cultural scene;Close proximity to Detroit;Excellent dining options,Kalamazoo,Affordable housing with good job opportunities;Beautiful downtown area with easy access to nature;Home to Western Michigan University,Traverse City,Scenic location with beautiful outdoor activities;Artistic community and vibrant downtown;Growing food scene and breweries,Holland,Beach town with a clean and well-maintained main street;Historical architecture and museums;Voted 'Best Beach Town in Michigan' by readers of Coastal Living,Sault Ste. Marie,Good job opportunities in the auto industry;Northern Michigan's only deep-water port;Beautiful city with lakeMichigan shoreline views
79,mistral,relocation,We are looking to move to MI.,Ann Arbor,"Strong job market, especially in tech and healthcare;Excellent education options, including University of Michigan;Vibrant arts and culture scene",Traverse City,Beautiful natural surroundings and outdoor recreation opportunities;Growing food and drink scene;Strong sense of community,Grand Rapids,"Robust job market, particularly in manufacturing and healthcare;Diverse cultural attractions and events;Affordable housing options",Kalamazoo,Historic downtown area with many local businesses;Close to numerous parks and outdoor activities;Strong public transportation,Marquette,Waterfront location with numerous outdoor recreation options;Home to Northern Michigan University;Close-knit community with a strong sense of pride
80,mistral,tourism,I'm visiting Wisconsin,Madison,Capital city with vibrant culture and education;Home to the University of Wisconsin-Madison;Farmers' Market and State Street for shopping and dining,Milwaukee,"Largest city with diverse neighborhoods;Art Museum and Harley-Davidson Museum;Summerfest, the world's largest music festival",Green Bay,Historic city with Packer's Lambeau Field;National Railroad Museum;Nestled along the bay of Green Bay,Door County,Scenic peninsula with five state parks;Door County Wine Trail and cherry orchards;Ferry to Washington Island,La Crosse,Riverfront city with bluffs and locks;Grandad Bluff and Riverside Park;La Crosse Queen paddleboat and Oktoberfest USA
81,mistral,tourism,I'm visiting Wisconsin,Madison,UW-Madison;State Capitol;Farmers' Market,Milwaukee,Art Museum;Brewery Tour;Lakefront,Green Bay,Packers Stadium;National Railroad Museum;Historic East Side,La Crosse,La Crosse Queen Boat Tour;Grandad Bluff;Riverside Park,Eau Claire,Bon Iver's Home;Phoenix Park;Eau Claire Improv Festival
