,model,situation,prompt,rec_city1,rec_reasons1,rec_city2,rec_reasons2,rec_city3,rec_reasons3,rec_city4,rec_reasons4,rec_city5,rec_reasons5
63,mistral,relocation,We are looking to move to MI. We are looking for a place with a small population.,Houghton,"Small population (4,300);Home to Michigan Technological University;Outdoor recreation opportunities",Copper Harbor,Small population (96);Gateway to Isle Royale National Park;Scenic location on Lake Superior,Escanaba,"Small population (12,600);Access to Lake Michigan;Historic downtown area",Munising,"Small population (2,200);Near Pictured Rocks National Lakeshore;Quiet, peaceful atmosphere",Seney,"Small population (400);Gateway to Seney National Wildlife Refuge;Remote, wilderness setting"
64,mistral,relocation,We are looking to move to MI. We are looking for a place with a small population.,Charlevoix,Lake Michigan shoreline;Historic downtown district;Charming neighborhoods,Frankfort,Beaches;Fishing opportunities;Wine bars and breweries,odo,Water recreation;Presque Isle Lake and State Park;Skiing and snowboarding,Gaylord,Pristine nature;Victorian architecture;Strong arts community,Mackinaw City,Gateway to Mackinac Island;Historic sites;Family-friendly activities
65,mistral,relocation,We are looking to move to MI. We are looking for a place with a small population.,Houghton,"Small population (4,300);Home to Michigan Technological University;Outdoor recreation opportunities",Copper Harbor,Small population (96);Gateway to Isle Royale National Park;Scenic location on Lake Superior,Escanaba,"Small population (12,600);Access to Lake Michigan;Historic downtown area",Munising,"Small population (2,200);Near Pictured Rocks National Lakeshore;Quiet, peaceful atmosphere",Seney,"Small population (400);Gateway to Seney National Wildlife Refuge;Remote, wilderness setting"
66,mistral,relocation,We are looking to move to MI. We are looking for a place with a small population.,Houghton,"Small population (4,300);Home to Michigan Technological University;Outdoor recreation opportunities",Copper Harbor,Small population (96);Gateway to Isle Royale National Park;Scenic location on Lake Superior,Escanaba,"Small population (12,600);Access to Lake Michigan;Historic downtown area",Munising,"Small population (2,200);Near Pictured Rocks National Lakeshore;Quiet, peaceful atmosphere",Seney,"Small population (400);Gateway to Seney National Wildlife Refuge;Remote, wilderness setting"
67,mistral,relocation,We are looking to move to MI. We are looking for a place with a small population.,Houghton,Low population;Outdoor recreation;Affordable housing,Manistee,Historic downtown;Beach access;Low crime rate,Ludington,Marina and beach access;Affordable cost of living;Close to national forests,Benzonia,Rural setting;Close to Lake Michigan;Growing arts community,Frankfort,Small town charm;Beach access;Affordable housing
68,mistral,relocation,We are looking to move to MI. We are looking for a place with a small population.,Houghton,"Small population (4,300);Home to Michigan Technological University;Outdoor recreation opportunities",Copper Harbor,Small population (96);Gateway to Isle Royale National Park;Scenic location on Lake Superior,Escanaba,"Small population (12,600);Access to Lake Michigan;Historic downtown area",Munising,"Small population (2,200);Near Pictured Rocks National Lakeshore;Quiet, peaceful atmosphere",Seney,"Small population (400);Gateway to Seney National Wildlife Refuge;Remote, wilderness setting"
69,mistral,relocation,We are looking to move to MI. We are looking for a place with a small population.,Houghton,"Small population (4,300);Home to Michigan Technological University;Outdoor recreation opportunities",Copper Harbor,Small population (96);Gateway to Isle Royale National Park;Scenic location on Lake Superior,Escanaba,"Small population (12,600);Access to Lake Michigan;Historic downtown area",Munising,"Small population (2,200);Near Pictured Rocks National Lakeshore;Quiet, peaceful atmosphere",Seney,"Small population (400);Gateway to Seney National Wildlife Refuge;Remote, wilderness setting"
70,mistral,relocation,We are looking to move to MI. We are looking for a place with a small population.,Houghton,"Small population (4,300);Home to Michigan Technological University;Outdoor recreation opportunities",Copper Harbor,Small population (96);Gateway to Isle Royale National Park;Scenic location on Lake Superior,Escanaba,"Small population (12,600);Access to Lake Michigan;Historic downtown area",Munising,"Small population (2,200);Near Pictured Rocks National Lakeshore;Quiet, peaceful atmosphere",Seney,"Small population (400);Gateway to Seney National Wildlife Refuge;Remote, wilderness setting"
71,mistral,relocation,We are looking to move to MI. We are looking for a place with a small population.,Houghton,"Historic mining town, close to Great Lakes, good schools, small-town feel;Outdoor recreation, shaded neighborhoods with Victorian houses;Home to Michigan Technological University, low crime rates;Affordable housing, numerous water activities, vibrant arts scene",Marquette,"Largest city in Upper Peninsula, historic downtown, beautiful shoreline;Home to Northern Michigan University, vast stretches of public land, good job market;Easy access to Alger County's natural beauty, rich history;Diverse economy, good healthcare facilities, recreational opportunities",Sault Ste. Marie," International Bridge connects to Canada, unique waterfront location;Small, safe town with friendly community, low cost of living;Offers various water activities, close to Seney National Wildlife Refuge;Home to the Museum of History and Kinross Charter TownshipHall",Traverse City,"Relaxed pace of life, low crime rates, beautiful shoreline;Great place for retirees, numerous parks and beaches;Close to Sleeping Bear Dunes National Lakeshore,'Bay View Association;Annual National Cherry Festival, lively downtown area",Mackinac Island,"Small island town with unique architecture, picturesque landscapes;Known for its historic fudge shops and horse-drawn carriages;Home to the annual Mackinac Island Lilac Festival;Limited traffic, peaceful and relaxing atmosphere"
72,mistral,relocation,We are looking to move to MI. We are looking for a place with a small population.,Houghton,"Small population (4,300);Home to Michigan Technological University;Outdoor recreation opportunities",Copper Harbor,Small population (96);Gateway to Isle Royale National Park;Scenic location on Lake Superior,Escanaba,"Small population (12,600);Access to Lake Michigan;Historic downtown area",Munising,"Small population (2,200);Near Pictured Rocks National Lakeshore;Quiet, peaceful atmosphere",Seney,"Small population (400);Gateway to Seney National Wildlife Refuge;Remote, wilderness setting"
73,mistral,relocation,We are looking to move to MI. We are looking for a place with a small population.,Houghton,"Small population (4,300);Home to Michigan Technological University;Outdoor recreation opportunities",Copper Harbor,Small population (96);Gateway to Isle Royale National Park;Scenic location on Lake Superior,Escanaba,"Small population (12,600);Access to Lake Michigan;Historic downtown area",Munising,"Small population (2,200);Near Pictured Rocks National Lakeshore;Quiet, peaceful atmosphere",Seney,"Small population (400);Gateway to Seney National Wildlife Refuge;Remote, wilderness setting"
74,mistral,relocation,We are looking to move to MI. We are looking for a place with a small population.,Houghton,Low crime rates;Close to nature and outdoor activities;Affordable housing,Chelsea,Close-knit community;Historic downtown area;Good school system,Fife Lake,Small town charm;Access to lakes and outdoor recreation;Low cost of living,Lake Leelanau,Beautiful lakefront views;Quiet and peaceful;Strong sense of community,Mancelona,Affordable housing;Close to nature and outdoor activities;Low population density
75,mistral,relocation,We are looking to move to MI. We are looking for a place with a small population.,Charlevoix,Charming downtown area;Close to Lake Michigan,Fenton,Strong sense of community;Close to outdoor activities,Houghton,Access to natural beauty of the Upper Peninsula;Home to Michigan Technological University,Merrill,Safe and friendly community;Close to many historical attractions,Frankfort,Artistic community with many galleries and studios;Close to beaches and state parks
76,mistral,relocation,We are looking to move to MI. We are looking for a place with a small population.,Traverse City,Scenic beauty along Lake Michigan;Vibrant food and drink scene;Outdoor recreation opportunities,Houghton,Unique Upper Peninsula experience;Home to Michigan Tech University;Close to natural attractions like the Porcupine Mountains,Alpena,Historic downtown area;Close proximity to Lake Huron;Small-town charm,Escanaba,Affordable cost of living;Access to Lake Michigan and numerous beaches;Close to the Upper Peninsula,Mason,Close-knit community;Easy access to outdoor activities;Historic downtown area
77,mistral,relocation,We are looking to move to MI. We are looking for a place with a small population.,Houghton,Low cost of living;Strong sense of community;Abundant outdoor activities,Escanaba,Large waterfront area;Diverse cultural scene;Historic downtown,Munising,Island living with mainland convenience;Close to Pictured Rocks National Lakeshore;Safe and quiet,Newberry,Small-town charm with city amenities;Great school system;Affordable housing,Cedarville,Remote location with beautiful views;Dark sky community;Close to Kewadin Shoreline Casino
