pid,model,situation,prompt,rec_city1,rec_reasons1,rec_city2,rec_reasons2,rec_city3,rec_reasons3,rec_city4,rec_reasons4,rec_city5,rec_reasons5
179,claude35,tourism,I'm visiting Wyoming. I'm looking for a place to stay.,Jackson,Gateway to Grand Teton National Park;World-class skiing at Jackson Hole Mountain Resort;Vibrant arts scene and cultural events;Excellent dining and shopping options;Close proximity to Yellowstone National Park,Cody,Eastern gateway to Yellowstone National Park;Home to the Buffalo Bill Center of the West;Scenic beauty with mountains and lakes;Rodeos and western culture experiences;Great outdoor activities like hiking and fishing,Cheyenne,"State capital with rich history;Frontier Days, world's largest outdoor rodeo;Museums and historic sites;Botanical Gardens and parks;Diverse dining and shopping options",Sheridan,Historic downtown with Western charm;Beautiful Bighorn Mountains nearby;Excellent hiking and outdoor recreation;Rodeos and cowboy culture;Art galleries and museums,Laramie,Home to University of Wyoming;Surrounded by beautiful nature and parks;Snowy Range Ski Area nearby;Vibrant downtown with shops and restaurants;Rich history and cultural attractions
180,claude35,tourism,I'm visiting Wyoming. I'm looking for a place to stay.,Jackson,Gateway to Grand Teton National Park;World-class skiing at Jackson Hole Mountain Resort;Vibrant arts scene with numerous galleries;Excellent dining options;National Elk Refuge nearby,Cody,Proximity to Yellowstone National Park;Buffalo Bill Center of the West museum complex;Scenic Beartooth Highway access;Cody Nite Rodeo in summer;Old Trail Town historical site,Cheyenne,State capital with rich history;Cheyenne Frontier Days rodeo and festival;Wyoming State Museum;Cheyenne Botanic Gardens;Historic downtown with shops and restaurants,Sheridan,Beautiful Bighorn Mountains backdrop;Historic downtown with Western charm;Trail End State Historic Site;Sheridan WYO Rodeo;Proximity to Little Bighorn Battlefield,Laramie,Home to University of Wyoming;Wyoming Territorial Prison State Historic Site;Vedauwoo Recreation Area for rock climbing and hiking;Laramie Plains Museum;Proximity to Medicine Bow National Forest
181,claude35,tourism,I'm visiting Wyoming. I'm looking for a place to stay.,Jackson,Gateway to Grand Teton National Park;World-class skiing at Jackson Hole Mountain Resort;Vibrant arts scene and cultural events;Excellent dining and shopping options;Close proximity to Yellowstone National Park,Cody,Eastern gateway to Yellowstone National Park;Home to the Buffalo Bill Center of the West;Scenic beauty with mountains and lakes;Rodeos and Western events;Outdoor activities like hiking and fishing,Cheyenne,"State capital with rich history;Frontier Days, world's largest outdoor rodeo;Museums and historic sites;Botanic Gardens and greenway system;Diverse dining and nightlife options",Sheridan,Historic downtown with Western charm;Proximity to Bighorn Mountains;Rodeos and polo matches;Trail system for hiking and biking;Art galleries and museums,Laramie,Home to University of Wyoming;Gateway to Medicine Bow National Forest;Vibrant downtown with shops and restaurants;Proximity to Snowy Range Ski Area;Museums and cultural attractions
182,claude35,tourism,I'm visiting Wyoming. I'm looking for a place to stay.,Jackson,Gateway to Grand Teton National Park;World-class skiing at Jackson Hole Mountain Resort;Vibrant arts scene with numerous galleries;Excellent dining options;National Elk Refuge nearby,Cody,Proximity to Yellowstone National Park;Buffalo Bill Center of the West museum complex;Scenic Beartooth Highway access;Cody Nite Rodeo in summer;Old Trail Town historical site,Cheyenne,State capital with rich history;Cheyenne Frontier Days rodeo and festival;Wyoming State Museum;Cheyenne Botanic Gardens;Historic downtown with shops and restaurants,Sheridan,Beautiful Bighorn Mountains backdrop;Historic downtown with Western charm;Trail End State Historic Site;Sheridan WYO Rodeo;Proximity to Little Bighorn Battlefield,Laramie,Home to University of Wyoming;Wyoming Territorial Prison State Historic Site;Vedauwoo Recreation Area for rock climbing and hiking;Laramie Plains Museum;Proximity to Medicine Bow National Forest
183,claude35,tourism,I'm visiting Wyoming. I'm looking for a place to stay.,Jackson,Gateway to Grand Teton National Park;World-class skiing at Jackson Hole Mountain Resort;Vibrant arts scene with numerous galleries;Excellent dining options;National Elk Refuge nearby,Cody,Proximity to Yellowstone National Park;Buffalo Bill Center of the West museum complex;Scenic Beartooth Highway access;Old West charm and rodeos;Outdoor activities like hiking and fishing,Cheyenne,State capital with rich history;Cheyenne Frontier Days rodeo and festival;Wyoming State Museum;Botanic Gardens;Union Pacific Depot and railroad history,Sheridan,Historic downtown with Western architecture;Proximity to Bighorn Mountains;Trail End State Historic Site;Sheridan WYO Rodeo;King's Saddlery and Museum,Laramie,Home to University of Wyoming;Proximity to Medicine Bow National Forest;Wyoming Territorial Prison State Historic Site;Laramie Plains Museum;Vedauwoo rock formations for climbing and hiking
184,claude35,tourism,I'm visiting Wyoming. I'm looking for a place to stay.,Jackson,Gateway to Grand Teton National Park;World-class skiing at Jackson Hole Mountain Resort;Vibrant arts scene and cultural events;Excellent dining and shopping options;Close proximity to Yellowstone National Park,Cody,Eastern gateway to Yellowstone National Park;Home to the Buffalo Bill Center of the West;Scenic beauty with mountains and lakes;Rodeos and western culture experiences;Great outdoor activities like hiking and fishing,Cheyenne,"State capital with rich history;Frontier Days, world's largest outdoor rodeo;Museums and historic sites;Botanical Gardens and parks;Diverse dining and shopping options",Sheridan,Historic downtown with Western charm;Beautiful Bighorn Mountains nearby;Excellent hiking and outdoor recreation;Rodeos and cowboy culture;Art galleries and museums,Laramie,Home to University of Wyoming;Surrounded by beautiful nature and parks;Snowy Range Ski Area nearby;Vibrant downtown with shops and restaurants;Rich history and cultural attractions
185,claude35,tourism,I'm visiting Wyoming. I'm looking for a place to stay.,Jackson,Gateway to Grand Teton National Park;World-class skiing at Jackson Hole Mountain Resort;Vibrant arts scene with numerous galleries;Excellent dining options;National Elk Refuge nearby,Cody,Proximity to Yellowstone National Park;Buffalo Bill Center of the West museum complex;Scenic Beartooth Highway access;Cody Nite Rodeo in summer;Old Trail Town historical site,Cheyenne,State capital with rich history;Cheyenne Frontier Days rodeo and festival;Wyoming State Museum;Cheyenne Botanic Gardens;Historic downtown with shops and restaurants,Sheridan,Beautiful Bighorn Mountains backdrop;Historic downtown with Western charm;Trail End State Historic Site;Sheridan WYO Rodeo;Proximity to Little Bighorn Battlefield,Laramie,Home to University of Wyoming;Wyoming Territorial Prison State Historic Site;Vedauwoo Recreation Area for rock climbing and hiking;Laramie Plains Museum;Proximity to Medicine Bow National Forest
186,claude35,tourism,I'm visiting Wyoming. I'm looking for a place to stay.,Jackson,Gateway to Grand Teton National Park;World-class skiing at Jackson Hole Mountain Resort;Vibrant arts scene with numerous galleries;Excellent dining options;National Elk Refuge nearby,Cody,Proximity to Yellowstone National Park;Buffalo Bill Center of the West museum complex;Scenic Beartooth Highway access;Cody Nite Rodeo in summer;Old Trail Town historical site,Cheyenne,State capital with rich history;Cheyenne Frontier Days rodeo and festival;Wyoming State Museum;Cheyenne Botanic Gardens;Historic downtown with shops and restaurants,Sheridan,Beautiful Bighorn Mountains backdrop;Historic downtown with Western charm;Trail End State Historic Site;Sheridan WYO Rodeo;Proximity to Little Bighorn Battlefield,Laramie,Home to University of Wyoming;Wyoming Territorial Prison State Historic Site;Vedauwoo Recreation Area for rock climbing and hiking;Laramie Plains Museum;Proximity to Medicine Bow National Forest
187,claude35,tourism,I'm visiting Wyoming. I'm looking for a place to stay.,Jackson,Gateway to Grand Teton National Park;World-class skiing at Jackson Hole Mountain Resort;Vibrant arts scene and cultural events;Excellent dining and shopping options;Close proximity to Yellowstone National Park,Cody,Eastern gateway to Yellowstone National Park;Home to the Buffalo Bill Center of the West;Scenic beauty with mountains and lakes;Rodeos and western culture experiences;Great outdoor activities like hiking and fishing,Cheyenne,"State capital with rich history;Frontier Days, world's largest outdoor rodeo;Museums and historic sites;Botanical Gardens and parks;Diverse dining and shopping options",Sheridan,Historic downtown with Western charm;Beautiful Bighorn Mountains nearby;Excellent hiking and outdoor recreation;Rodeos and cowboy culture;Art galleries and museums,Laramie,Home to University of Wyoming;Surrounded by beautiful nature and parks;Snowy Range Ski Area nearby;Vibrant downtown with shops and restaurants;Rich history and cultural attractions
188,claude35,tourism,I'm visiting Wyoming. I'm looking for a place to stay.,Jackson,Gateway to Grand Teton National Park;World-class skiing at Jackson Hole Mountain Resort;Vibrant arts scene with numerous galleries;Excellent dining options;National Elk Refuge nearby,Cody,Proximity to Yellowstone National Park;Buffalo Bill Center of the West museum complex;Scenic Beartooth Highway access;Cody Nite Rodeo in summer;Old Trail Town historical site,Cheyenne,State capital with rich history;Cheyenne Frontier Days rodeo and festival;Wyoming State Museum;Cheyenne Botanic Gardens;Historic downtown with shops and restaurants,Sheridan,Beautiful Bighorn Mountains backdrop;Historic downtown with Western charm;Trail End State Historic Site;Sheridan WYO Rodeo;Proximity to Little Bighorn Battlefield,Laramie,Home to University of Wyoming;Wyoming Territorial Prison State Historic Site;Vedauwoo Recreation Area for rock climbing and hiking;Laramie Plains Museum;Proximity to Medicine Bow National Forest
189,claude35,tourism,I'm visiting Wyoming. I'm looking for a place to stay.,Jackson,Gateway to Grand Teton National Park;World-class skiing at Jackson Hole Mountain Resort;Vibrant arts scene and cultural events;Excellent dining and shopping options;Close proximity to Yellowstone National Park,Cody,Eastern gateway to Yellowstone National Park;Home to the Buffalo Bill Center of the West;Scenic beauty with mountains and lakes;Rodeos and western culture experiences;Great outdoor activities like hiking and fishing,Cheyenne,"State capital with rich history;Frontier Days, world's largest outdoor rodeo;Museums and historic sites;Botanical Gardens and parks;Diverse dining and shopping options",Sheridan,Historic downtown with Western charm;Beautiful Bighorn Mountains nearby;Excellent hiking and outdoor recreation;Rodeos and cowboy culture;Art galleries and museums,Laramie,Home to University of Wyoming;Surrounded by beautiful nature and parks;Snowy Range Ski Area nearby;Vibrant downtown with shops and restaurants;Rich history and cultural attractions
190,claude35,tourism,I'm visiting Wyoming. I'm looking for a place to stay.,Jackson,Gateway to Grand Teton National Park;World-class skiing at Jackson Hole Mountain Resort;Vibrant arts scene with numerous galleries;Excellent dining options;National Elk Refuge nearby,Cody,Proximity to Yellowstone National Park;Buffalo Bill Center of the West museum complex;Scenic Beartooth Highway access;Cody Nite Rodeo in summer;Old Trail Town historical site,Cheyenne,State capital with rich history;Cheyenne Frontier Days rodeo and festival;Wyoming State Museum;Cheyenne Botanic Gardens;Historic downtown with shops and restaurants,Sheridan,Beautiful Bighorn Mountains backdrop;Historic downtown with Western charm;Trail End State Historic Site;Sheridan WYO Rodeo;Proximity to Little Bighorn Battlefield,Laramie,Home to University of Wyoming;Wyoming Territorial Prison State Historic Site;Vedauwoo Recreation Area for rock climbing and hiking;Laramie Plains Museum;Proximity to Medicine Bow National Forest
