pid,model,situation,prompt,rec_city1,rec_reasons1,rec_city2,rec_reasons2,rec_city3,rec_reasons3,rec_city4,rec_reasons4,rec_city5,rec_reasons5
86,anthropic,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,Home to Sassy Cow Creamery offering farm tours;Close to many dairy farms in Dane County;University of Wisconsin-Madison has a renowned dairy science program;Host of the annual World Dairy Expo,Monroe,Known as the 'Swiss Cheese Capital of the USA';Home to the National Historic Cheesemaking Center;Hosts the annual Green County Cheese Days festival;Surrounded by numerous dairy farms offering tours,Chilton,Location of the Wisconsin Dairy State Cheese Company;Home to Vern's Cheese Store with a wide variety of local cheeses;Close to several family-owned dairy farms;Hosts the annual Calumet County Sundae on the Farm event,Fond du Lac,"Home to the Kelley Country Creamery, voted 'Best Ice Cream in Wisconsin';Location of the Fond du Lac County Fair showcasing dairy products;Close to Lamartine Cheese Company offering tours;Near numerous dairy farms in the Lake Winnebago region",Baraboo,"Home to the Ochsner Herd and Cheese store;Close to Carr Valley Cheese factory and store;Near the International Crane Foundation, showcasing Wisconsin's natural beauty;Host of the annual Sauk County Dairy Breakfast"
87,anthropic,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,Home to Sassy Cow Creamery offering farm tours;Close to many dairy farms in Dane County;Host of the annual World Dairy Expo;University of Wisconsin-Madison has a renowned dairy science program,Monroe,Known as the 'Swiss Cheese Capital of the USA';Home to the National Historic Cheesemaking Center;Hosts the annual Green County Cheese Days festival;Surrounded by numerous dairy farms offering tours,Chilton,Location of the Wisconsin Dairy State Cheese Company;Home to Vern's Cheese Store with wide variety of local cheeses;Close to Henning's Wisconsin Cheese factory offering tours;Near numerous family-owned dairy farms,Fond du Lac,"Home to Kelley Country Creamery, voted 'Best Ice Cream Shop in Wisconsin';Close to LaClare Family Creamery offering goat farm tours;Hosts the annual Fond du Lac County Fair with dairy exhibits;Near the Wade House Historic Site showcasing 19th-century dairy farming",Baraboo,"Home to the Ochsner Herd, one of the largest Jersey cow herds in the US;Close to Carr Valley Cheese factory and store;Near the International Crane Foundation, showcasing rural Wisconsin;Host of the annual Sauk County Fair with dairy competitions"
88,anthropic,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,Home to Sassy Cow Creamery;Close to many dairy farms in Dane County;University of Wisconsin-Madison has a renowned dairy science program;Host of the annual World Dairy Expo,Monroe,Known as the 'Swiss Cheese Capital of the USA';Home to the National Historic Cheesemaking Center;Hosts the annual Green County Cheese Days festival;Surrounded by numerous dairy farms,Chilton,"Location of the Wisconsin Dairy State Cheese Company;Home to Vern's Cheese Store, offering tours and tastings;Close to many small family-owned dairy farms;Hosts the annual Calumet County Sundae on the Farm event",Fond du Lac,"Home to Kelley Country Creamery, voted 'Best Ice Cream in Wisconsin';Close to the Holyland area, known for its concentration of dairy farms;Hosts the annual Fond du Lac County Fair with dairy exhibits;Home to Grande Cheese Company, a major cheese producer",Baraboo,"Location of the Ochsner Herd, one of the oldest registered Holstein herds in the US;Home to Baraboo Hills Campground, offering farm tours;Close to Carr Valley Cheese, known for award-winning artisanal cheeses;Hosts the annual Sauk County Dairy Breakfast"
89,anthropic,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,Home to Sassy Cow Creamery offering farm tours;Close to many dairy farms in Dane County;University of Wisconsin-Madison has a renowned dairy science program;Host of the annual World Dairy Expo,Monroe,Known as the 'Swiss Cheese Capital of the USA';Home to the National Historic Cheesemaking Center;Hosts the annual Green County Cheese Days festival;Surrounded by numerous dairy farms offering tours,Chilton,"Location of the Wisconsin Dairy State Cheese Company;Home to Briess Malt, which processes dairy byproducts;Close to several family-owned dairy farms;Hosts the annual Calumet County Sundae on the Farm event",Fond du Lac,"Home to Kelley Country Creamery, voted 'Best Ice Cream in Wisconsin';Location of the Fond du Lac County Fair with dairy exhibits;Close to numerous dairy farms offering tours;Near the Holyland area, known for its concentration of dairy farms",Baraboo,"Home to the Ochsner Herd, one of the largest Jersey cow herds in the US;Close to Carr Valley Cheese, a renowned artisanal cheese maker;Near the International Crane Foundation, showcasing rural landscapes;Host of the annual Sauk County Dairy Breakfast"
90,anthropic,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,Home to Sassy Cow Creamery offering farm tours;Close to many dairy farms in surrounding Dane County;University of Wisconsin-Madison has a renowned dairy science program;Host of the annual World Dairy Expo,Monroe,Known as the 'Swiss Cheese Capital of the USA';Home to the National Historic Cheesemaking Center;Hosts the annual Green County Cheese Days festival;Surrounded by numerous dairy farms offering tours,Chilton,Location of the Wisconsin Dairy State Cheese Company;Home to Vern's Cheese Store with wide variety of local cheeses;Close to Henning's Wisconsin Cheese factory offering tours;Hosts the annual Calumet County Sundae on the Farm event,Fond du Lac,"Home to Kelley Country Creamery, voted 'Best Ice Cream in Wisconsin';Close to LaClare Family Creamery offering goat farm tours;Hosts the annual Fond du Lac County Fair with dairy exhibits;Near the Widmer's Cheese Cellars in Theresa",Baraboo,Home to the Ochsner Herd farm offering tours;Close to Carr Valley Cheese factory in Sauk City;Near the Cedar Grove Cheese factory in Plain;Hosts the annual Sauk County Dairy Breakfast
91,anthropic,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,Home to Sassy Cow Creamery;Close to many dairy farms in Dane County;University of Wisconsin-Madison has a renowned dairy science program;Host of the annual World Dairy Expo,Monroe,Known as the 'Swiss Cheese Capital of the USA';Home to the National Historic Cheesemaking Center;Hosts the annual Green County Cheese Days festival;Surrounded by numerous dairy farms,Chilton,"Location of the Wisconsin Dairy State Cheese Company;Home to Vern's Cheese Store, offering tours and tastings;Close to many small family-owned dairy farms;Hosts the annual Calumet County Sundae on the Farm event",Fond du Lac,"Home to Kelley Country Creamery, voted 'Best Ice Cream in Wisconsin';Close to the Holyland area, known for its concentration of dairy farms;Hosts the annual Fond du Lac County Fair with dairy exhibits;Home to Grande Cheese Company, a major cheese producer",Baraboo,"Location of the Ochsner Herd, one of the oldest registered Holstein herds in the US;Home to Baraboo Hills Campground, offering farm tours;Close to Carr Valley Cheese, known for award-winning artisanal cheeses;Hosts the annual Sauk County Dairy Breakfast"
92,anthropic,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,Home to Sassy Cow Creamery offering farm tours;Close to many dairy farms in Dane County;University of Wisconsin-Madison has a renowned dairy science program;Host of the annual World Dairy Expo,Monroe,Known as the 'Swiss Cheese Capital of the USA';Home to the National Historic Cheesemaking Center;Hosts the annual Green County Cheese Days festival;Surrounded by numerous dairy farms offering tours,Chilton,Location of the Wisconsin Dairy State Cheese Company;Home to Vern's Cheese Store with a wide variety of local cheeses;Close to several family-owned dairy farms;Hosts the annual Calumet County Sundae on the Farm event,Fond du Lac,"Home to the Kelley Country Creamery, voted 'Best Ice Cream in Wisconsin';Location of the Fond du Lac County Fair with dairy exhibits;Close to Lamartine Cheese Factory offering tours;Near numerous dairy farms in the area",Baraboo,"Home to the Ochsner Herd, one of the largest Jersey cow herds in the US;Close to Carr Valley Cheese, a renowned artisanal cheese maker;Near the International Crane Foundation, showcasing rural Wisconsin;Host of the annual Sauk County Dairy Breakfast"
93,anthropic,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,Home to Sassy Cow Creamery offering farm tours;Close to many dairy farms in Dane County;University of Wisconsin-Madison has a renowned dairy science program;Host of the annual World Dairy Expo,Monroe,Known as the 'Swiss Cheese Capital of the USA';Home to the National Historic Cheesemaking Center;Hosts the annual Green County Cheese Days festival;Surrounded by numerous dairy farms offering tours,Chilton,"Location of the Wisconsin Dairy State Cheese Company;Home to Briess Malt, which processes dairy byproducts;Close to several family-owned dairy farms;Hosts the annual Calumet County Sundae on the Farm event",Fond du Lac,"Home to Kelley Country Creamery, voted 'Best Ice Cream in Wisconsin';Location of the Fond du Lac County Fair with dairy exhibits;Close to numerous dairy farms offering tours;Near the Holyland area, known for its concentration of dairy farms",Baraboo,"Home to the Ochsner Herd, one of the largest Jersey cow herds in the US;Close to Carr Valley Cheese, a renowned artisanal cheese maker;Near the International Crane Foundation, showcasing rural landscapes;Host of the annual Sauk County Dairy Breakfast"
94,anthropic,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,Home to Sassy Cow Creamery offering farm tours;Close to many dairy farms in Dane County;University of Wisconsin-Madison has a renowned dairy science program;Host of the annual World Dairy Expo,Monroe,Known as the 'Swiss Cheese Capital of the USA';Home to the National Historic Cheesemaking Center;Hosts the annual Green County Cheese Days festival;Surrounded by numerous dairy farms offering tours,Chilton,Location of the Wisconsin Dairy State Cheese Company;Home to Vern's Cheese Store with a wide variety of local cheeses;Close to several family-owned dairy farms;Hosts the annual Calumet County Sundae on the Farm event,Fond du Lac,"Home to the Kelley Country Creamery, voted 'Best Ice Cream in Wisconsin';Location of the Fond du Lac County Fair showcasing dairy products;Close to Lamartine Cheese Company offering tours;Near numerous dairy farms in the Lake Winnebago region",Baraboo,"Home to the Ochsner Herd, one of the largest Jersey cow herds in the US;Close to Carr Valley Cheese, a renowned artisanal cheese maker;Near the International Crane Foundation, combining nature with dairy farm visits;Host of the annual Sauk County Dairy Breakfast"
95,anthropic,tourism,I'm visiting Wisconsin. We are interested in visiting dairy farms.,Madison,Home to Sassy Cow Creamery;Close to many dairy farms in Dane County;University of Wisconsin-Madison has a renowned dairy science program;Host of the annual World Dairy Expo,Monroe,Known as the 'Swiss Cheese Capital of the USA';Home to the National Historic Cheesemaking Center;Hosts the annual Green County Cheese Days festival;Surrounded by numerous dairy farms,Chilton,"Location of the Wisconsin Dairy State Cheese Company;Home to Vern's Cheese Store, offering tours and tastings;Close to many small family-owned dairy farms;Hosts the annual Calumet County Sundae on the Farm event",Fond du Lac,"Home to Kelley Country Creamery, voted 'Best Ice Cream in Wisconsin';Close to the Holyland area, known for its concentration of dairy farms;Hosts the annual Fond du Lac County Fair with dairy exhibits;Home to Grande Cheese Company, a major cheese producer",Baraboo,"Location of the Ochsner Herd, one of the oldest registered Holstein herds in the US;Home to Baraboo Hills Campground, offering farm tours;Close to Carr Valley Cheese, known for award-winning artisanal cheeses;Hosts the annual Sauk County Dairy Breakfast"
