pid,model,situation,prompt,rec_city1,rec_reasons1,rec_city2,rec_reasons2,rec_city3,rec_reasons3,rec_city4,rec_reasons4,rec_city5,rec_reasons5
178,claude35,tourism,I'm visiting Wyoming. I am interested in visiting wildlife habitats and am looking to find places to stay nearby these sites.,Jackson,Close to Grand Teton National Park;Near Yellowstone National Park;National Elk Refuge nearby;Surrounded by Bridger-Teton National Forest;Access to Snake River for wildlife viewing,Cody,Gateway to Yellowstone's East Entrance;Proximity to Shoshone National Forest;Near Buffalo Bill State Park;Close to Bighorn Canyon National Recreation Area;Heart of Wyoming's wild west and rodeo culture,Lander,Gateway to Wind River Range;Near Sinks Canyon State Park;Close to Shoshone National Forest;Access to Wind River Indian Reservation;Proximity to Red Canyon wildlife viewing area,Pinedale,Gateway to Bridger Wilderness;Close to Bridger-Teton National Forest;Near Fremont Lake for wildlife viewing;Proximity to Wyoming Range;Access to Green River for wildlife habitats,Sheridan,Gateway to Bighorn Mountains;Near Tongue River Canyon;Close to Bighorn National Forest;Proximity to Fort Phil Kearny State Historic Site;Access to Yellowtail Wildlife Habitat Management Area
179,claude35,tourism,I'm visiting Wyoming. I am interested in visiting wildlife habitats and am looking to find places to stay nearby these sites.,Jackson,Close to Grand Teton National Park;Near Yellowstone National Park;National Elk Refuge nearby;Surrounded by Bridger-Teton National Forest;Access to Snake River for wildlife viewing,Cody,Gateway to Yellowstone's East Entrance;Proximity to Shoshone National Forest;Near Buffalo Bill State Park;Close to Bighorn Canyon National Recreation Area;Heart of Wyoming's wild west and rodeo culture,Lander,Gateway to Wind River Range;Near Sinks Canyon State Park;Close to Shoshone National Forest;Access to Wind River Indian Reservation;Proximity to Red Canyon wildlife viewing area,Pinedale,Gateway to Bridger Wilderness;Close to Bridger-Teton National Forest;Near Fremont Lake for wildlife viewing;Proximity to Wyoming Range;Access to Green River for wildlife habitats,Sheridan,Gateway to Bighorn Mountains;Near Tongue River Canyon;Close to Bighorn National Forest;Proximity to Fort Phil Kearny State Historic Site;Access to Yellowtail Wildlife Habitat Management Area
180,claude35,tourism,I'm visiting Wyoming. I am interested in visiting wildlife habitats and am looking to find places to stay nearby these sites.,Jackson,Close to Grand Teton National Park;Near Yellowstone National Park;National Elk Refuge nearby;Surrounded by Bridger-Teton National Forest;Access to Snake River for wildlife viewing,Cody,Gateway to Yellowstone's East Entrance;Proximity to Shoshone National Forest;Near Buffalo Bill State Park;Close to Bighorn Canyon National Recreation Area;Heart of Wyoming's wild west and rodeo culture,Lander,Gateway to Wind River Range;Near Sinks Canyon State Park;Close to Shoshone National Forest;Access to Wind River Indian Reservation;Proximity to Red Canyon wildlife viewing area,Pinedale,Gateway to Bridger Wilderness;Close to Bridger-Teton National Forest;Near Fremont Lake for wildlife viewing;Proximity to Wyoming Range;Access to Green River for wildlife habitats,Sheridan,Gateway to Bighorn Mountains;Near Tongue River Canyon;Close to Bighorn National Forest;Proximity to Fort Phil Kearny State Historic Site;Access to Yellowtail Wildlife Habitat Management Area
181,claude35,tourism,I'm visiting Wyoming. I am interested in visiting wildlife habitats and am looking to find places to stay nearby these sites.,Jackson,Close to Grand Teton National Park;Near Yellowstone National Park;National Elk Refuge nearby;Surrounded by Bridger-Teton National Forest;Access to Snake River for wildlife viewing,Cody,Gateway to Yellowstone's East Entrance;Proximity to Shoshone National Forest;Near Buffalo Bill State Park;Close to Bighorn Canyon National Recreation Area;Heart of Wyoming's wild west and rodeo culture,Lander,Gateway to Wind River Range;Near Sinks Canyon State Park;Close to Shoshone National Forest;Access to Wind River Indian Reservation;Proximity to Red Canyon wildlife viewing area,Pinedale,Gateway to Bridger Wilderness;Close to Bridger-Teton National Forest;Near Fremont Lake for wildlife viewing;Proximity to Wyoming Range;Access to Green River for wildlife habitats,Sheridan,Gateway to Bighorn Mountains;Near Tongue River Canyon;Close to Bighorn National Forest;Proximity to Fort Phil Kearny State Historic Site;Access to Yellowtail Wildlife Habitat Management Area
182,claude35,tourism,I'm visiting Wyoming. I am interested in visiting wildlife habitats and am looking to find places to stay nearby these sites.,Jackson,Close to Grand Teton National Park;Near Yellowstone National Park;National Elk Refuge nearby;Surrounded by Bridger-Teton National Forest;Access to Snake River for wildlife viewing,Cody,Gateway to Yellowstone's East Entrance;Proximity to Shoshone National Forest;Near Buffalo Bill State Park;Close to Bighorn Canyon National Recreation Area;Heart of Wyoming's wild west and rodeo culture,Lander,Gateway to Wind River Range;Near Sinks Canyon State Park;Close to Shoshone National Forest;Access to Wind River Indian Reservation;Proximity to Red Canyon wildlife viewing area,Pinedale,Gateway to Bridger Wilderness;Close to Bridger-Teton National Forest;Near Fremont Lake for wildlife viewing;Proximity to Wyoming Range;Access to Green River for wildlife habitats,Sheridan,Gateway to Bighorn Mountains;Near Tongue River Canyon;Close to Bighorn National Forest;Proximity to Fort Phil Kearny State Historic Site;Access to Yellowtail Wildlife Habitat Management Area
183,claude35,tourism,I'm visiting Wyoming. I am interested in visiting wildlife habitats and am looking to find places to stay nearby these sites.,Jackson,Close to Grand Teton National Park;Near Yellowstone National Park;National Elk Refuge nearby;Surrounded by Bridger-Teton National Forest;Access to Snake River for wildlife viewing,Cody,Gateway to Yellowstone's East Entrance;Proximity to Shoshone National Forest;Near Buffalo Bill State Park;Close to Bighorn Canyon National Recreation Area;Heart of Wyoming's wild west and rodeo culture,Lander,Gateway to Wind River Range;Near Sinks Canyon State Park;Close to Shoshone National Forest;Access to Wind River Indian Reservation;Proximity to Red Canyon wildlife viewing area,Pinedale,Gateway to Bridger Wilderness;Close to Bridger-Teton National Forest;Near Fremont Lake for wildlife viewing;Proximity to Wyoming Range;Access to Green River for wildlife habitats,Sheridan,Gateway to Bighorn Mountains;Near Tongue River Canyon;Close to Bighorn National Forest;Proximity to Fort Phil Kearny State Historic Site;Access to Yellowtail Wildlife Habitat Management Area
184,claude35,tourism,I'm visiting Wyoming. I am interested in visiting wildlife habitats and am looking to find places to stay nearby these sites.,Jackson,Close to Grand Teton National Park;Near Yellowstone National Park;National Elk Refuge nearby;Surrounded by Bridger-Teton National Forest;Access to Snake River for wildlife viewing,Cody,Gateway to Yellowstone's East Entrance;Proximity to Shoshone National Forest;Near Buffalo Bill State Park;Close to Bighorn Canyon National Recreation Area;Heart of Wyoming's wild west and rodeo culture,Lander,Gateway to Wind River Range;Near Sinks Canyon State Park;Close to Shoshone National Forest;Access to Wind River Indian Reservation;Proximity to Red Canyon wildlife viewing area,Pinedale,Gateway to Bridger Wilderness;Close to Bridger-Teton National Forest;Near Fremont Lake for wildlife viewing;Proximity to Wyoming Range;Access to Green River for wildlife habitats,Sheridan,Gateway to Bighorn Mountains;Near Tongue River Canyon;Close to Bighorn National Forest;Proximity to Fort Phil Kearny State Historic Site;Access to Yellowtail Wildlife Habitat Management Area
185,claude35,tourism,I'm visiting Wyoming. I am interested in visiting wildlife habitats and am looking to find places to stay nearby these sites.,Jackson,Close to Grand Teton National Park;Near Yellowstone National Park;National Elk Refuge nearby;Surrounded by Bridger-Teton National Forest;Access to Snake River for wildlife viewing,Cody,Gateway to Yellowstone's East Entrance;Proximity to Shoshone National Forest;Near Buffalo Bill State Park;Close to Bighorn Canyon National Recreation Area;Heart of Wyoming's wild west and rodeo culture,Lander,Gateway to Wind River Range;Near Sinks Canyon State Park;Close to Shoshone National Forest;Access to Wind River Indian Reservation;Proximity to Red Canyon wildlife viewing area,Pinedale,Gateway to Bridger Wilderness;Close to Bridger-Teton National Forest;Near Fremont Lake for wildlife viewing;Proximity to Wyoming Range;Access to Green River for wildlife habitats,Sheridan,Gateway to Bighorn Mountains;Near Tongue River Canyon;Close to Bighorn National Forest;Proximity to Fort Phil Kearny State Historic Site;Access to Yellowtail Wildlife Habitat Management Area
186,claude35,tourism,I'm visiting Wyoming. I am interested in visiting wildlife habitats and am looking to find places to stay nearby these sites.,Jackson,Close to Grand Teton National Park;Near Yellowstone National Park;National Elk Refuge nearby;Surrounded by Bridger-Teton National Forest;Access to Snake River for wildlife viewing,Cody,Gateway to Yellowstone's East Entrance;Proximity to Shoshone National Forest;Near Buffalo Bill State Park;Close to Bighorn Canyon National Recreation Area;Heart of Wyoming's wild west and rodeo culture,Lander,Gateway to Wind River Range;Near Sinks Canyon State Park;Close to Shoshone National Forest;Access to Wind River Indian Reservation;Proximity to Red Canyon wildlife viewing area,Pinedale,Gateway to Bridger Wilderness;Close to Bridger-Teton National Forest;Near Fremont Lake for wildlife viewing;Proximity to Wyoming Range;Access to Green River for wildlife habitats,Sheridan,Gateway to Bighorn Mountains;Near Tongue River Canyon;Close to Bighorn National Forest;Proximity to Fort Phil Kearny State Historic Site;Access to Yellowtail Wildlife Habitat Management Area
187,claude35,tourism,I'm visiting Wyoming. I am interested in visiting wildlife habitats and am looking to find places to stay nearby these sites.,Jackson,Close to Grand Teton National Park;Near Yellowstone National Park;National Elk Refuge nearby;Surrounded by Bridger-Teton National Forest;Access to Snake River for wildlife viewing,Cody,Gateway to Yellowstone's East Entrance;Proximity to Shoshone National Forest;Near Buffalo Bill State Park;Close to Bighorn Canyon National Recreation Area;Heart of Wyoming's wild west and rodeo culture,Lander,Gateway to Wind River Range;Near Sinks Canyon State Park;Close to Shoshone National Forest;Access to Wind River Indian Reservation;Proximity to Red Canyon wildlife viewing area,Pinedale,Gateway to Bridger Wilderness;Close to Bridger-Teton National Forest;Near Fremont Lake for wildlife viewing;Proximity to Wyoming Range;Access to Green River for wildlife habitats,Sheridan,Gateway to Bighorn Mountains;Near Tongue River Canyon;Close to Bighorn National Forest;Proximity to Fort Phil Kearny State Historic Site;Access to Yellowtail Wildlife Habitat Management Area
188,claude35,tourism,I'm visiting Wyoming. I am interested in visiting wildlife habitats and am looking to find places to stay nearby these sites.,Jackson,Close to Grand Teton National Park;Near Yellowstone National Park;National Elk Refuge nearby;Surrounded by Bridger-Teton National Forest;Access to Snake River for wildlife viewing,Cody,Gateway to Yellowstone's East Entrance;Proximity to Shoshone National Forest;Near Buffalo Bill State Park;Close to Bighorn Canyon National Recreation Area;Heart of Wyoming's wild west and rodeo culture,Lander,Gateway to Wind River Range;Near Sinks Canyon State Park;Close to Shoshone National Forest;Access to Wind River Indian Reservation;Proximity to Red Canyon wildlife viewing area,Pinedale,Gateway to Bridger Wilderness;Close to Bridger-Teton National Forest;Near Fremont Lake for wildlife viewing;Proximity to Wyoming Range;Access to Green River for wildlife habitats,Sheridan,Gateway to Bighorn Mountains;Near Tongue River Canyon;Close to Bighorn National Forest;Proximity to Fort Phil Kearny State Historic Site;Access to Yellowtail Wildlife Habitat Management Area
